month,route,direction,year,quarter,month_num,time_trend,rev_index_route_month,freight_index,bunker,us_epu_index,capacity_index,congestion_dummy,eu_ip_index,uk_ip_index,trade_imbalance,gbp_eur_rate,uk_cpi,teu_volume
2017-11-01,UK-FR,Exports,2017.0,4,11,23.0,3809504.88331312,1168.11015,397.143,111.28268645750131,99.5,0,2.7,0.3,-555.7240463357789,1.1361,121.49778365203561,3261.2548425447035
2017-12-01,UK-FR,Exports,2017.0,4,12,24.0,3611804.5541064967,1020.77417,434.228,140.35018163208687,99.5,0,0.0,-0.7,398.78000758010967,1.126,121.69844711974005,3538.2993224706074
2018-01-01,UK-FR,Exports,2018.0,1,1,25.0,3315660.0496288417,812.18274,424.069,160.96720482315624,100.0,0,-2.0,1.4,979.8251636503396,1.1432,121.89944199947573,4082.40644171882
2018-02-01,UK-FR,Exports,2018.0,1,2,26.0,3217460.8678262653,864.70802,404.969,114.75555830719168,100.0,0,-0.9,0.1,651.0594230512111,1.1284,122.10076883859658,3720.863914071556
2018-03-01,UK-FR,Exports,2018.0,1,3,27.0,1611988.8582694095,752.65749,434.294,187.09588988952652,100.0,0,0.5,-0.7,-1518.8845867015493,1.1377,122.30242818536048,2141.729644209625
2018-04-01,UK-FR,Exports,2018.0,2,4,28.0,3028203.92647399,974.20995,466.4,139.0353863798274,100.0,0,-0.3,0.2,-198.8551579986497,1.1396,122.50442058893086,3108.368916242325
2018-05-01,UK-FR,Exports,2018.0,2,5,29.0,3048471.8877624813,819.98044,502.144,162.27669727441403,100.0,0,1.3,-0.8,312.205726264267,1.1372,122.7067465993781,3717.737325249467
2018-06-01,UK-FR,Exports,2018.0,2,6,30.0,3472360.8137869206,1049.71957,501.933,134.40277095276352,100.0,0,-0.2,1.5,-342.3505682656164,1.1303,122.90940676768108,3307.8937585082085
2018-07-01,UK-FR,Exports,2018.0,3,7,31.0,3408936.177926722,1330.84482,482.974,176.20507806975243,100.0,0,-1.4,-1.0,-1141.7735285350695,1.1227,123.1124016457287,2561.4828466077074
2018-08-01,UK-FR,Exports,2018.0,3,8,32.0,4617900.265959612,1218.45821,518.559,114.9613708572396,100.0,0,1.3,0.9,73.14402774795872,1.117,123.31573178632127,3789.9537530791577
2018-09-01,UK-FR,Exports,2018.0,3,9,33.0,4090958.160725817,1180.80049,543.053,120.9851906831101,100.0,0,-0.8,-0.7,-316.3704992128892,1.1227,123.51939774317215,3464.563400313136
2018-10-01,UK-FR,Exports,2018.0,4,10,34.0,3842244.980558498,1168.26094,536.106,136.11465330894578,100.0,0,0.3,-0.3,-199.0320974231213,1.1285,123.72340007090921,3288.8585494936588
2018-11-01,UK-FR,Exports,2018.0,4,11,35.0,3564505.074209817,965.18739,423.201,164.94220233666894,100.0,0,-1.4,-0.5,-1042.552344140111,1.1268,123.92773932507633,3693.0704971288706
2018-12-01,UK-FR,Exports,2018.0,4,12,36.0,3423185.657321893,999.44956,374.242,226.57688783543793,100.0,0,0.2,-1.9,96.58444156323094,1.1122,124.13241606213485,3425.0709533774702
2019-01-01,UK-FR,Exports,2019.0,1,1,37.0,2080384.3991818717,509.06874,426.383,284.1359376541715,100.5,0,1.0,2.9,-141.10520837739568,1.1452,124.33743083946524,4086.647314431194
2019-02-01,UK-FR,Exports,2019.0,1,2,38.0,1665033.5399931106,496.00482,460.199,123.63928802128096,100.5,0,-0.6,0.8,-225.34464825106988,1.1663,124.54278421536851,3356.889838274375
2019-03-01,UK-FR,Exports,2019.0,1,3,39.0,1705643.7378674645,530.28554,452.744,180.63169968632656,100.5,0,0.2,0.4,-581.5501433715349,1.162,124.74847674906768,3216.4628472944305
2019-04-01,UK-FR,Exports,2019.0,2,4,40.0,2230556.4169571693,775.18785,472.32,109.68637345474951,100.5,0,-0.2,-2.2,-1164.7420660283847,1.1621,124.95450900070948,2877.439857909498
2019-05-01,UK-FR,Exports,2019.0,2,5,41.0,2924613.172620974,867.91258,429.997,160.8581540301101,100.5,0,0.5,1.3,-292.0121878153159,1.1308,125.16088153136566,3369.7093924148144
2019-06-01,UK-FR,Exports,2019.0,2,6,42.0,3789334.3222493296,1066.56164,446.239,207.99137228425923,100.5,0,-1.1,0.2,645.7542538436992,1.1166,125.3675949030347,3552.850749675687
2019-07-01,UK-FR,Exports,2019.0,3,7,43.0,5399846.019450507,1529.3925,476.707,207.745461743896,100.5,0,-0.3,0.4,-94.31941614616062,1.0979,125.57464967864327,3530.713024583622
2019-08-01,UK-FR,Exports,2019.0,3,8,44.0,6853741.447633486,1954.62765,452.696,282.52293100286573,100.5,0,0.4,-0.7,-1291.2557286233678,1.1069,125.78204642204769,3506.4179347066365
2019-09-01,UK-FR,Exports,2019.0,3,9,45.0,4283633.241255695,1483.31977,462.775,186.6406965622766,100.5,0,-0.1,1.8,-143.42485523047117,1.1276,125.9897856980356,2887.8690407097415
2019-10-01,UK-FR,Exports,2019.0,4,10,46.0,4969059.493007361,1338.02273,420.693,159.5113928417186,100.5,0,0.7,0.9,66.31842956091032,1.1605,126.1978680723274,3713.7332435356766
2019-11-01,UK-FR,Exports,2019.0,4,11,47.0,3387562.224442286,1181.56511,426.848,170.48034105615363,100.5,0,-1.4,-0.1,697.7192969978196,1.1738,126.40629411157785,2867.0127407894483
2019-12-01,UK-FR,Exports,2019.0,4,12,48.0,3029719.2018376687,840.59536,451.067,190.5049252842669,100.5,0,-1.8,0.1,-1106.0377265587272,1.1825,126.61506438337756,3604.254015674877
2020-01-01,UK-FR,Exports,2020.0,1,1,49.0,999704.4723546633,369.05123,369.809,164.75530578231132,101.0,0,2.7,1.7,-549.7468881079308,1.1903,126.82417945625456,2708.850129979687
2020-02-01,UK-FR,Exports,2020.0,1,2,50.0,1205188.2849753508,419.24614,336.964,216.1912123553838,101.0,0,-0.7,1.9,139.891027508354,1.1626,127.03363989967589,2874.6556497225015
2020-03-01,UK-FR,Exports,2020.0,1,3,51.0,1798775.1160869037,504.92015,232.699,425.7791697764692,101.0,1,-11.4,-7.4,194.85586059957768,1.1254,127.24344628404904,3562.494220297811
2020-04-01,UK-FR,Exports,2020.0,2,4,52.0,1241514.6006112278,504.68924,200.286,400.9447431705236,101.0,1,-18.5,-15.6,15.79227388100071,1.1497,127.45359918072366,2459.958529354079
2020-05-01,UK-FR,Exports,2020.0,2,5,53.0,987567.6927234893,409.19055,221.848,503.9633367059844,101.0,1,14.0,7.4,179.89940161454706,1.1121,127.66409916199297,2413.4665199953647
2020-06-01,UK-FR,Exports,2020.0,2,6,54.0,2952422.113699303,1453.26763,275.467,300.2401726881104,101.0,1,9.2,10.7,-14.69167549554686,1.104,127.87494680109542,2031.5749506505576
2020-07-01,UK-FR,Exports,2020.0,3,7,55.0,2913725.354905786,1030.61302,276.93,427.91536611277434,101.0,1,4.7,4.3,249.7062354479508,1.1109,128.08614267221614,2827.1769309743304
2020-08-01,UK-FR,Exports,2020.0,3,8,56.0,2715950.77047831,1116.53035,264.614,263.471433963797,101.0,1,0.8,3.2,-203.70249210621887,1.1201,128.29768735048864,2432.491665343723
2020-09-01,UK-FR,Exports,2020.0,3,9,57.0,3056034.9142639674,1336.07002,245.914,252.58784270321777,101.0,1,0.5,1.0,-810.003743341731,1.1024,128.50958141199632,2287.331403681947
2020-10-01,UK-FR,Exports,2020.0,4,10,58.0,2536752.333632835,991.34601,238.178,305.76662668120656,101.0,1,2.9,-0.1,-497.5313580561792,1.1123,128.72182543377394,2558.8970027052765
2020-11-01,UK-FR,Exports,2020.0,4,11,59.0,2289442.799483287,918.89463,293.38,327.60960495189306,101.0,1,2.8,0.8,-542.5749760601411,1.117,128.9344199938094,2491.5183142198657
2020-12-01,UK-FR,Exports,2020.0,4,12,60.0,3332346.4863857836,1009.01167,318.292,326.61663006838853,101.0,1,-0.8,-0.3,10.106334116319886,1.1185,129.1473656710451,3302.5846830748583
2021-01-01,UK-FR,Exports,2021.0,1,1,61.0,3208855.0789321708,1059.39005,325.952,261.30613275031254,101.5,1,1.5,-2.6,476.2996407100695,1.1287,129.36066304537965,3028.964713168838
2021-02-01,UK-FR,Exports,2021.0,1,2,62.0,2391542.044506272,1201.14736,346.361,187.51961611197683,101.5,1,-1.3,0.0,-819.6620300205677,1.154,129.5743126976694,1991.0479963976045
2021-03-01,UK-FR,Exports,2021.0,1,3,63.0,3507833.3408862185,1482.6087,342.935,166.7855324285332,101.5,1,1.2,0.5,447.3623893104975,1.175,129.78831520973003,2365.987290433557
2021-04-01,UK-FR,Exports,2021.0,2,4,64.0,5861165.067702192,2207.51988,351.952,141.3001663096493,101.5,1,0.8,-0.2,500.7700761468218,1.1492,130.00267116433815,2655.090502606116
2021-05-01,UK-FR,Exports,2021.0,2,5,65.0,5415762.546914678,1828.55533,355.132,172.09620892868668,101.5,1,-1.1,-1.0,-148.88569141536163,1.1624,130.21738114523285,2961.7712180001017
2021-06-01,UK-FR,Exports,2021.0,2,6,66.0,6785950.591960327,2451.44928,413.406,149.131269416058,101.5,1,0.1,-0.7,258.1156152685403,1.1667,130.43244573711732,2768.138279393783
2021-07-01,UK-FR,Exports,2021.0,3,7,67.0,5201369.500247854,2368.51572,424.491,182.171409450722,101.5,0,1.2,-1.6,-417.7992889929269,1.1715,130.64786552566045,2196.0460115704254
2021-08-01,UK-FR,Exports,2021.0,3,8,68.0,8696903.584335255,3004.65387,411.031,157.1952139740155,101.5,0,-2.2,0.6,-330.28021425641145,1.1649,130.86364109749843,2894.47768715378
2021-09-01,UK-FR,Exports,2021.0,3,9,69.0,11544186.95553245,3838.4964,443.132,171.30044767776016,101.5,0,0.1,-0.9,346.07950324933745,1.164,131.07977304023623,3007.476301275794
2021-10-01,UK-FR,Exports,2021.0,4,10,70.0,7806855.99175394,2573.68537,483.617,136.92023897318535,101.5,0,0.4,-1.4,-59.80848445760648,1.1841,131.29626194244943,3033.3373623497496
2021-11-01,UK-FR,Exports,2021.0,4,11,71.0,7241260.392604606,2275.33172,425.588,175.87287993217254,101.5,0,0.5,1.3,38.115513955642655,1.1731,131.5131083936856,3182.5075565705233
2021-12-01,UK-FR,Exports,2021.0,4,12,72.0,4964800.935630132,1654.8481,482.083,201.43366532410735,101.5,0,2.0,-1.0,128.69297050196474,1.1893,131.730312984466,3000.155081079727
2022-01-01,UK-FR,Exports,2022.0,1,1,73.0,3440892.5382017456,1055.29508,583.464,155.279658979555,102.0,0,-0.7,0.4,-816.9523444069009,1.1971,131.94787630628724,3260.5975365693407
2022-02-01,UK-FR,Exports,2022.0,1,2,74.0,4519490.620117346,1523.41125,645.583,140.442501940303,102.0,0,0.6,-0.9,-606.5410026289965,1.1961,132.1657989516228,2966.69111516496
2022-03-01,UK-FR,Exports,2022.0,1,3,75.0,6085164.296936949,1794.65713,850.902,229.2447416565428,102.0,0,-1.8,-0.3,-195.50665296410398,1.1873,132.38408151392463,3390.7113482656982
2022-04-01,UK-FR,Exports,2022.0,2,4,76.0,6164838.811264128,1911.27365,1051.24,168.82774660506905,102.0,0,0.3,0.5,-1364.0899713837966,1.1925,132.6027245876249,3225.5134220388213
2022-05-01,UK-FR,Exports,2022.0,2,5,77.0,8575284.030759072,2033.28051,1000.198,190.45301794086703,102.0,0,2.5,0.4,852.0352740564667,1.174,132.8217287681375,4217.462366153833
2022-06-01,UK-FR,Exports,2022.0,2,6,78.0,7036260.36718192,1839.53355,1029.4,152.81057402833767,102.0,0,-0.7,-1.5,-975.9453026726696,1.1617,133.04109465185968,3825.0242118073465
2022-07-01,UK-FR,Exports,2022.0,3,7,79.0,6909997.39441244,1557.2356,910.716,222.78993756365375,102.0,0,-2.0,0.1,-731.6624493799136,1.1914,133.26082283617367,4437.348718724668
2022-08-01,UK-FR,Exports,2022.0,3,8,80.0,3282854.415291158,830.10753,957.419,183.0348267700993,102.0,0,2.2,-0.2,936.8295074338489,1.1561,133.4809139194484,3954.73393102597
2022-09-01,UK-FR,Exports,2022.0,3,9,81.0,5477533.276256528,1581.31177,878.706,201.73848940265736,102.0,0,1.3,-1.6,-1253.167058053934,1.139,133.70136850104097,3463.9173502493613
2022-10-01,UK-FR,Exports,2022.0,4,10,82.0,6134844.38864257,1275.72375,913.629,207.2753347956232,102.0,0,-1.0,0.4,-843.7838051733743,1.1601,133.92218718129843,4808.912892499312
2022-11-01,UK-FR,Exports,2022.0,4,11,83.0,2745070.2592088156,1134.55581,763.209,210.37489419320417,102.0,0,0.2,0.9,-1306.6476180306263,1.1587,134.14337056155932,2419.5109971794295
2022-12-01,UK-FR,Exports,2022.0,4,12,84.0,6453897.63731262,1256.94848,746.818,150.03712407268858,102.0,0,-1.9,-1.2,1173.4314232040037,1.1295,134.36491924415532,5134.57611032126
2023-01-01,UK-FR,Exports,2023.0,1,1,85.0,2164887.559491298,552.49067,752.88,161.42711351828396,102.5,0,1.6,-0.4,-460.6540089623154,1.1344,134.586833832413,3918.4146937563632
2023-02-01,UK-FR,Exports,2023.0,1,2,86.0,2614149.846306929,818.18182,756.818,152.96728106380317,102.5,0,1.1,0.0,-1672.1796925744152,1.1369,134.80911493065523,3195.0720272749754
2023-03-01,UK-FR,Exports,2023.0,1,3,87.0,4655324.692246615,1124.87852,609.006,200.48993632249247,102.5,0,-2.9,-0.5,-684.1662984632703,1.1374,135.03176314420313,4138.513278968661
2023-04-01,UK-FR,Exports,2023.0,2,4,88.0,4498067.5113630295,1253.28032,613.121,165.4175590624888,102.5,0,0.4,0.2,-600.12967635924,1.1404,135.25477907937739,3589.035461247033
2023-05-01,UK-FR,Exports,2023.0,2,5,89.0,2608146.1668694112,788.73012,529.789,205.17645766377265,102.5,0,0.6,-0.8,-3713.1894039340345,1.1639,135.47816334350026,3306.766282577634
2023-06-01,UK-FR,Exports,2023.0,2,6,90.0,3145503.55254541,857.97421,545.769,179.30804360580655,102.5,0,0.1,2.0,-821.6809197067237,1.1637,135.70191654489685,3666.1982561753343
2023-07-01,UK-FR,Exports,2023.0,3,7,91.0,3631957.8931938712,876.49712,618.737,132.710630244132,102.5,0,-2.9,-0.6,-1099.260405369857,1.1671,135.92603929289714,4143.7191410211035
2023-08-01,UK-FR,Exports,2023.0,3,8,92.0,2712500.0699135624,857.61668,717.642,76.8442238599466,102.5,0,-0.4,-0.2,-1979.338588454612,1.1688,136.15053219783738,3162.835020785233
2023-09-01,UK-FR,Exports,2023.0,3,9,93.0,4515810.563021202,1393.57693,782.197,117.69877740932384,102.5,0,0.0,-0.5,-1428.4010061755303,1.1538,136.37539587106178,3240.4458381936633
2023-10-01,UK-FR,Exports,2023.0,4,10,94.0,4129255.073941646,1201.02074,710.817,133.59407497617926,102.5,1,-0.4,-1.3,-1448.999050023764,1.149,136.60063092492442,3438.121371610657
2023-11-01,UK-FR,Exports,2023.0,4,11,95.0,11871533.944087138,2327.25832,639.263,140.67720419175046,102.5,1,1.0,0.2,489.0130355164529,1.1594,136.8262379727905,5101.081320481492
2023-12-01,UK-FR,Exports,2023.0,4,12,96.0,5801046.155786953,1647.65127,593.317,107.0015790035396,102.5,1,-0.2,0.3,-2048.013985492688,1.1535,137.05221762903844,3520.7973079078515
2024-01-01,UK-FR,Exports,2024.0,1,1,97.0,4272542.663584047,1099.22944,632.765,131.2736785982848,103.0,1,-1.4,-1.2,-1344.8938006803642,1.1728,137.27857050906124,3886.8524696573327
2024-02-01,UK-FR,Exports,2024.0,1,2,98.0,5271145.11757331,1673.00682,607.664,106.51287342793694,103.0,1,0.2,0.8,-1131.9335215870788,1.1683,137.50529722926834,3150.7015121273143
2024-03-01,UK-FR,Exports,2024.0,1,3,99.0,7020688.486156432,1442.37624,648.119,116.71150289896296,103.0,1,-0.6,1.1,795.8273222674411,1.1697,137.7323984070872,4867.4460182153525
2024-04-01,UK-FR,Exports,2024.0,2,4,100.0,6380589.004145999,1347.24554,601.063,139.4120173422644,103.0,1,0.7,-1.0,730.4881744071208,1.1712,137.95987466096494,4736.025330724791
2024-05-01,UK-FR,Exports,2024.0,2,5,101.0,4918764.091746855,1425.76591,574.234,123.60752054667115,103.0,1,-1.2,-0.1,-1103.1575029117944,1.1744,138.18772661037025,3449.9100148543
2024-06-01,UK-FR,Exports,2024.0,2,6,102.0,6014540.833982153,1621.57886,607.894,144.17842439562995,103.0,1,1.1,0.1,-2311.330671495326,1.1801,138.41595487579482,3709.0646544209094
2024-07-01,UK-FR,Exports,2024.0,3,7,103.0,4622036.838644623,1330.52894,570.616,144.93679861142613,103.0,1,-0.8,-0.7,-779.4362345277036,1.1875,138.6445600787551,3473.8341269334755
2024-08-01,UK-FR,Exports,2024.0,3,8,104.0,5574347.27244744,1382.72734,548.441,138.3664253273809,103.0,1,0.5,1.1,-2404.6093102374743,1.1882,138.8735428417941,4031.414662306048
2024-09-01,UK-FR,Exports,2024.0,3,9,105.0,5756192.741355098,1554.99179,478.473,127.39912062749826,103.0,1,-0.6,0.0,-87.95445523482567,1.2012,139.10290378848302,3701.7512107604744
2024-10-01,UK-FR,Exports,2024.0,4,10,106.0,4833062.817733949,1079.31571,505.443,109.29088880997024,103.0,1,0.4,-0.6,700.0713013544096,1.1852,139.3326435434229,4477.895367365632
2024-11-01,UK-FR,Exports,2024.0,4,11,107.0,3346942.1678176126,1064.13078,502.594,225.04903075137688,103.0,1,0.0,-0.8,-1774.1395680355363,1.2038,139.5627627322463,3145.235746134148
2024-12-01,UK-FR,Exports,2024.0,4,12,108.0,3652642.4024869082,796.32588,519.41,218.84548056843855,103.0,1,-0.4,0.9,-551.9317333188737,1.2085,139.7932619816192,4586.8688865002205
2025-01-01,UK-FR,Exports,2025.0,1,1,109.0,2313985.5979617625,590.17183,547.214,236.78706815651915,103.5,1,0.5,0.0,595.0775026021238,1.196,140.02414191924248,3920.867585228123
2025-02-01,UK-FR,Exports,2025.0,1,2,110.0,4108270.7264868827,976.17156,539.515,329.2907931159745,103.5,1,1.3,1.9,-1400.9355768850946,1.2124,140.25540317385372,4208.554003034961
2025-03-01,UK-FR,Exports,2025.0,1,3,111.0,4805735.109209555,1238.08786,505.927,446.30316270906906,103.5,1,2.2,-0.9,-392.1419257170314,1.1944,140.48704637522894,3881.5784117369144
2025-04-01,UK-FR,Exports,2025.0,2,4,112.0,5376382.433277332,1038.4356,451.6,724.9360856008896,103.5,1,-2.6,-0.1,261.4722753847882,1.1765,140.71907215418426,5177.386477579671
2025-05-01,UK-FR,Exports,2025.0,2,5,113.0,4007710.3183650575,1053.41357,440.903,563.9842129445441,103.5,1,0.9,-1.4,-954.8442996839121,1.186,140.95148114257765,3804.498472869547
2025-06-01,UK-FR,Exports,2025.0,2,6,114.0,3377898.7339457003,1085.75179,483.994,375.5853136260628,103.5,1,-0.6,1.0,-1021.6279757008742,1.1651,141.1842739733107,3111.115049550782
2025-07-01,UK-FR,Exports,2025.0,3,7,115.0,6159130.032875864,1514.78484,535.998,372.0626725597245,103.5,1,0.6,-0.2,-1263.3125101252226,1.157,141.4174512803302,4066.009818843885
2025-08-01,UK-FR,Exports,2025.0,3,8,116.0,6571987.763781526,1499.11164,486.749,370.92542539915945,103.5,1,-1.1,0.2,115.53555954660533,1.1555,141.65101369863,4383.921509529154
2025-09-01,UK-FR,Exports,2025.0,3,9,117.0,5860324.3391990885,1585.55613,495.765,319.84104140388,103.5,1,0.3,-1.4,-1717.2230494213813,1.1459,141.8849618642527,3696.0686716269634
2016-01-01,UK-FR,Imports,2016.0,1,1,1.0,536501.2825714233,222.87844,201.786,154.8573305883009,99.0,0,1.9,1.1,293.1458002087279,1.3149,117.16593810022657,2407.147513108147
2016-02-01,UK-FR,Imports,2016.0,1,2,2.0,644185.1863103,236.46949,218.86,148.32178884302218,99.0,0,-1.4,-0.3,-440.5828554030609,1.2799,117.35944717281485,2724.1788626105636
2016-03-01,UK-FR,Imports,2016.0,1,3,3.0,972708.0611033761,298.04085,226.831,130.49015932384305,99.0,0,-0.5,-0.7,-544.5629448056661,1.2619,117.55327584136917,3263.6736242812894
2016-04-01,UK-FR,Imports,2016.0,2,4,4.0,1570771.2723609528,480.6509,271.605,96.41341581246452,99.0,0,1.6,2.9,-772.3453415121435,1.2761,117.74742463372823,3268.008594930235
2016-05-01,UK-FR,Imports,2016.0,2,5,5.0,1251913.5293639726,421.63279,295.729,96.22233274231512,99.0,0,-1.5,-1.8,-162.85559170663328,1.3011,117.94189407860254,2969.203437341703
2016-06-01,UK-FR,Imports,2016.0,2,6,6.0,1332529.4289694496,497.43744,316.363,233.9561029807024,99.0,0,0.8,-0.7,314.2009332187754,1.1984,118.13668470557582,2678.7879677280616
2016-07-01,UK-FR,Imports,2016.0,3,7,7.0,1443789.5265460773,495.91775,266.669,164.45840052945698,99.0,0,-0.2,-0.2,-610.784959515704,1.1841,118.33179704510638,2911.34876004353
2016-08-01,UK-FR,Imports,2016.0,3,8,8.0,1690511.073886181,541.05471,303.44,106.88562278807385,99.0,0,0.1,-0.3,80.04662645203098,1.1775,118.5272316285287,3124.4734453678093
2016-09-01,UK-FR,Imports,2016.0,3,9,9.0,2353242.5359936343,674.63377,334.04,86.34353837572384,99.0,0,0.3,0.4,-602.2616669363274,1.1543,118.72298898805474,3488.1777945886615
2016-10-01,UK-FR,Imports,2016.0,4,10,10.0,1941249.0028697045,700.85051,350.425,108.06412479274996,99.0,0,0.7,-2.1,198.90685337131208,1.115,118.91906965677548,2769.847457012915
2016-11-01,UK-FR,Imports,2016.0,4,11,11.0,2723077.1050847326,963.35414,349.256,254.1013277977594,99.0,0,0.4,1.4,374.87608426031784,1.181,119.11547416866235,2826.6625864967295
2016-12-01,UK-FR,Imports,2016.0,4,12,12.0,2832796.4792939173,783.08344,395.302,161.42478617964736,99.0,0,-0.4,2.3,-823.782937631629,1.1731,119.31220305856867,3617.489956490355
2017-01-01,UK-FR,Imports,2017.0,1,1,13.0,2040847.5409131118,636.43596,376.492,195.0406301487559,99.5,0,-0.1,-1.5,155.2137606083893,1.1649,119.50925686223111,3206.681691765361
2017-02-01,UK-FR,Imports,2017.0,1,2,14.0,2108193.7486865614,691.79351,384.755,177.77771703078386,99.5,0,0.7,-0.7,172.49534688533186,1.1705,119.70663611627114,3047.4320996254523
2017-03-01,UK-FR,Imports,2017.0,1,3,15.0,3132247.980299286,1034.12534,364.376,154.6096950716648,99.5,0,-0.2,-0.5,-367.70910749372115,1.1778,119.90434135819655,3028.8862086091867
2017-04-01,UK-FR,Imports,2017.0,2,4,16.0,2171909.9309244347,856.37066,338.031,157.67652276048602,99.5,0,0.8,0.1,915.2806620923802,1.1885,120.1023731264028,2536.179755299457
2017-05-01,UK-FR,Imports,2017.0,2,5,17.0,2642242.701607078,681.14818,337.471,129.88805773509438,99.5,0,0.4,0.7,-462.99570070162963,1.1464,120.30073196017462,3879.101169450497
2017-06-01,UK-FR,Imports,2017.0,2,6,18.0,2532136.303360916,692.65068,326.145,120.638462013977,99.5,0,0.0,0.8,-886.284961390751,1.1398,120.49941839968734,3655.719075250047
2017-07-01,UK-FR,Imports,2017.0,3,7,19.0,2578966.601451223,717.21001,362.964,141.13833497496017,99.5,0,1.1,0.4,165.7294013817991,1.1159,120.69843298600851,3595.8318560713096
2017-08-01,UK-FR,Imports,2017.0,3,8,20.0,3026532.4235176807,918.25655,381.379,137.85970356732346,99.5,0,0.8,-0.3,-46.59006111910776,1.0857,120.89777626109928,3295.9551701729556
2017-09-01,UK-FR,Imports,2017.0,3,9,21.0,3415776.6303928457,1012.31803,390.071,116.62001749224488,99.5,0,-0.4,2.0,-538.1393402626895,1.1341,121.09744876781583,3374.2129737557334
2017-10-01,UK-FR,Imports,2017.0,4,10,22.0,3376427.1429806445,1146.68877,402.132,125.86584390490805,99.5,0,0.0,0.5,386.9440387556697,1.1405,121.29745104991099,2944.501796229019
2017-11-01,UK-FR,Imports,2017.0,4,11,23.0,4458651.782437013,1168.11015,397.143,111.28268645750131,99.5,0,2.7,0.3,-555.7240463357789,1.1361,121.49778365203561,3816.9788888804824
2017-12-01,UK-FR,Imports,2017.0,4,12,24.0,3204740.2228563167,1020.77417,434.228,140.35018163208687,99.5,0,0.0,-0.7,398.78000758010967,1.126,121.69844711974005,3139.5193148904978
2018-01-01,UK-FR,Imports,2018.0,1,1,25.0,2519862.9634943604,812.18274,424.069,160.96720482315624,100.0,0,-2.0,1.4,979.8251636503396,1.1432,121.89944199947573,3102.5812780684805
2018-02-01,UK-FR,Imports,2018.0,1,2,26.0,2654484.5632173102,864.70802,404.969,114.75555830719168,100.0,0,-0.9,0.1,651.0594230512111,1.1284,122.10076883859658,3069.804491020345
2018-03-01,UK-FR,Imports,2018.0,1,3,27.0,2755188.718895885,752.65749,434.294,187.09588988952652,100.0,0,0.5,-0.7,-1518.8845867015493,1.1377,122.30242818536048,3660.614230911174
2018-04-01,UK-FR,Imports,2018.0,2,4,28.0,3221930.6000050968,974.20995,466.4,139.0353863798274,100.0,0,-0.3,0.2,-198.8551579986497,1.1396,122.50442058893086,3307.224074240975
2018-05-01,UK-FR,Imports,2018.0,2,5,29.0,2792469.298969788,819.98044,502.144,162.27669727441403,100.0,0,1.3,-0.8,312.205726264267,1.1372,122.7067465993781,3405.5315989852
2018-06-01,UK-FR,Imports,2018.0,2,6,30.0,3831732.905095959,1049.71957,501.933,134.40277095276352,100.0,0,-0.2,1.5,-342.3505682656164,1.1303,122.90940676768108,3650.244326773825
2018-07-01,UK-FR,Imports,2018.0,3,7,31.0,4928459.563990742,1330.84482,482.974,176.20507806975243,100.0,0,-1.4,-1.0,-1141.7735285350695,1.1227,123.1124016457287,3703.256375142777
2018-08-01,UK-FR,Imports,2018.0,3,8,32.0,4528777.324837645,1218.45821,518.559,114.9613708572396,100.0,0,1.3,0.9,73.14402774795872,1.117,123.31573178632127,3716.809725331199
2018-09-01,UK-FR,Imports,2018.0,3,9,33.0,4464528.601217941,1180.80049,543.053,120.9851906831101,100.0,0,-0.8,-0.7,-316.3704992128892,1.1227,123.51939774317215,3780.933899526025
2018-10-01,UK-FR,Imports,2018.0,4,10,34.0,4074766.405784205,1168.26094,536.106,136.11465330894578,100.0,0,0.3,-0.3,-199.0320974231213,1.1285,123.72340007090921,3487.89064691678
2018-11-01,UK-FR,Imports,2018.0,4,11,35.0,4570763.450188793,965.18739,423.201,164.94220233666894,100.0,0,-1.4,-0.5,-1042.552344140111,1.1268,123.92773932507633,4735.622841268982
2018-12-01,UK-FR,Imports,2018.0,4,12,36.0,3326654.3796986765,999.44956,374.242,226.57688783543793,100.0,0,0.2,-1.9,96.58444156323094,1.1122,124.13241606213485,3328.4865118142393
2019-01-01,UK-FR,Imports,2019.0,1,1,37.0,2152216.64981799,509.06874,426.383,284.1359376541715,100.5,0,1.0,2.9,-141.10520837739568,1.1452,124.33743083946524,4227.75252280859
2019-02-01,UK-FR,Imports,2019.0,1,2,38.0,1776805.5716868457,496.00482,460.199,123.63928802128096,100.5,0,-0.6,0.8,-225.34464825106988,1.1663,124.54278421536851,3582.234486525445
2019-03-01,UK-FR,Imports,2019.0,1,3,39.0,2014031.3696823162,530.28554,452.744,180.63169968632656,100.5,0,0.2,0.4,-581.5501433715349,1.162,124.74847674906768,3798.0129906659654
2019-04-01,UK-FR,Imports,2019.0,2,4,40.0,3133450.314926271,775.18785,472.32,109.68637345474951,100.5,0,-0.2,-2.2,-1164.7420660283847,1.1621,124.95450900070948,4042.181923937883
2019-05-01,UK-FR,Imports,2019.0,2,5,41.0,3178054.2239392097,867.91258,429.997,160.8581540301101,100.5,0,0.5,1.3,-292.0121878153159,1.1308,125.16088153136566,3661.7215802301303
2019-06-01,UK-FR,Imports,2019.0,2,6,42.0,3100597.6062328178,1066.56164,446.239,207.99137228425923,100.5,0,-1.1,0.2,645.7542538436992,1.1166,125.3675949030347,2907.096495831988
